year,county,month,eto_in,precip_in
2023,Sacramento,2,0.49731582555287657,0.0
2023,Sacramento,3,0.7007559419836175,0.0
2023,Sacramento,4,1.3184676316157968,0.0
2023,Sacramento,5,1.5480022642099223,0.0
2023,Sacramento,6,1.8636077084682996,0.0
2023,Sacramento,7,2.2820640210549974,0.0
2023,Sacramento,8,2.0007326280428654,0.0
2023,Sacramento,9,1.3933450630056292,0.0
2023,Sacramento,10,0.9740360080658914,0.0
2023,Sacramento,11,0.529184928168611,0.0
2023,Sacramento,12,0.2825736430123128,0.0
2024,Sacramento,1,0.30745140630160056,0.0
2024,Sacramento,2,0.4977298479865944,0.0
2024,Sacramento,3,0.8735306045363878,0.0
2024,Sacramento,4,1.240525079045742,0.0
2024,Sacramento,5,1.9320790511591186,0.0
2024,Sacramento,6,2.2781466225714095,0.0
2024,Sacramento,7,2.4551953310529018,0.0
2024,Sacramento,8,2.0889996895828715,0.0
2024,Sacramento,9,1.6290460133140765,0.0
2024,Sacramento,10,1.13780712438527,0.0
2024,Sacramento,11,0.4897600491437412,0.0
2024,Sacramento,12,0.26812746394480125,0.0
2023,San Benito,1,1.3173913535276016,0.0
2023,San Benito,2,1.9124171209249332,0.0
2023,San Benito,3,2.6205800012445675,0.0
2023,San Benito,4,4.723611008956416,0.0
2023,San Benito,5,5.502712310238703,0.0
2023,San Benito,6,6.320191440234015,0.0
2023,San Benito,7,7.917712374965113,0.0
2023,San Benito,8,6.7486728731012855,0.0
2023,San Benito,9,4.855083662759165,0.0
2023,San Benito,10,3.950055547511247,0.0
2023,San Benito,11,2.3041028531124494,0.0
2023,San Benito,12,1.318717684129232,0.0
2024,San Benito,1,1.2804478733324418,0.0
2024,San Benito,2,1.8212757686126506,0.0
2024,San Benito,3,3.1816920893213103,0.0
2024,San Benito,4,4.526425290578235,0.0
2024,San Benito,5,6.376481766397308,0.0
2024,San Benito,6,7.5362995249790785,0.0
2024,San Benito,7,8.033650666586054,0.0
2024,San Benito,8,7.078524121904901,0.0
2024,San Benito,9,5.5306092879506075,0.0
2024,San Benito,10,4.291526040465854,0.0
2024,San Benito,11,2.0863353973101004,0.0
2024,San Benito,12,1.2423799491423368,0.0
2023,San Bernardino,1,0.10878397257516917,0.0
2023,San Bernardino,2,0.14242850017573694,0.0
2023,San Bernardino,3,0.17102634863621954,0.0
2023,San Bernardino,4,0.30111852202508166,0.0
2023,San Bernardino,5,0.328594886232212,0.0
2023,San Bernardino,6,0.37345425636630236,0.0
2023,San Bernardino,7,0.5085931088952497,0.0
2023,San Bernardino,8,0.43177143754061986,0.0
2023,San Bernardino,9,0.29999703777172937,0.0
2023,San Bernardino,10,0.25906286252437194,0.0
2023,San Bernardino,11,0.16710115374948664,0.0
2023,San Bernardino,12,0.12224178361539628,0.0
2024,San Bernardino,1,2.128877078337081,0.0
2024,San Bernardino,2,2.2581432438763,0.0
2024,San Bernardino,3,3.424932316169428,0.0
2024,San Bernardino,4,4.733432359928978,0.0
2024,San Bernardino,5,5.825458672899104,0.0
2024,San Bernardino,6,7.350423476048468,0.0
2024,San Bernardino,7,8.410669755638404,0.0
2024,San Bernardino,8,7.79364066452971,0.0
2024,San Bernardino,9,5.6116556319338295,0.0
2024,San Bernardino,10,4.2920780792194595,0.0
2024,San Bernardino,11,2.589868888152759,0.0
2024,San Bernardino,12,2.302406127631917,0.0
2023,San Diego,1,2.0202500585167407,0.0
2023,San Diego,2,2.6327953773405928,0.0
2023,San Diego,3,3.0863070580729604,0.0
2023,San Diego,4,4.776281528548357,0.0
2023,San Diego,5,5.117018896393701,0.0
2023,San Diego,6,5.802310804287924,0.0
2023,San Diego,7,7.264356616891556,0.0
2023,San Diego,8,6.487545583577167,0.0
2023,San Diego,9,4.619371649848982,0.0
2023,San Diego,10,4.361847571297711,0.0
2023,San Diego,11,3.2164265454679613,0.0
2023,San Diego,12,2.5410064957282454,0.0
2024,San Diego,1,2.480789853867498,0.0
2024,San Diego,2,2.6747799614538588,0.0
2024,San Diego,3,3.587615477483137,0.0
2024,San Diego,4,4.793628666261756,0.0
2024,San Diego,5,5.539241725732206,0.0
2024,San Diego,6,6.657961151386502,0.0
